INCIDENT_NUMBER,OFFENSE_DESCRIPTION,SHOOTING,OCCURRED_ON_DATE,MONTH,DAY_OF_WEEK,HOUR,STREET,Lat,Long,Neighborhood_Geopy
222079269.0,INVESTIGATE PERSON,0.0,2022-10-14 12:00:00,10.0,Friday,12.0,W BROADWAY,42.3413,-71.0547,South Boston
222079268.0,FRAUD - CREDIT CARD / ATM FRAUD,0.0,2022-10-14 13:30:00,10.0,Friday,13.0,PARIS ST,42.3708,-71.0393,East Boston
222079267.0,M/V ACCIDENT - PROPERTY DAMAGE,0.0,2022-10-14 12:49:00,10.0,Friday,12.0,MALDEN ST,42.3397,-71.067,South End
222079263.0,FRAUD - FALSE PRETENSE / SCHEME,0.0,2022-09-12 12:00:00,9.0,Monday,12.0,CENTRE ST,42.2871,-71.1482,Roxbury
222079262.0,FRAUD - WELFARE,0.0,2022-10-13 00:00:00,10.0,Thursday,0.0,GIBSON ST,42.2976,-71.0597,Dorchester
222079260.0,THREATS TO DO BODILY HARM,0.0,2022-10-13 11:56:00,10.0,Thursday,11.0,BOYLSTON ST,42.351,-71.0741,Back Bay
222079259.0,PROPERTY - LOST/ MISSING,0.0,2022-10-14 13:15:00,10.0,Friday,13.0,DEVON ST,42.3093,-71.0787,Roxbury
222079258.0,M/V - LEAVING SCENE - PROPERTY DAMAGE,0.0,2022-09-29 15:38:00,9.0,Thursday,15.0,WASHINGTON ST,42.3287,-71.0856,Roxbury
222079257.0,M/V - LEAVING SCENE - PROPERTY DAMAGE,0.0,2022-10-13 22:40:00,10.0,Thursday,22.0,"GEORGIA ST & MONTANA ST
ROXBURY  MA 02121
UNITED S",42.3106,-71.0859,Roxbury
222079256.0,SICK ASSIST,0.0,2022-10-14 12:15:00,10.0,Friday,12.0,HOMESTEAD ST,42.3101,-71.0876,Roxbury
222079255.0,MISSING PERSON,0.0,2022-10-06 11:08:00,10.0,Thursday,11.0,HYDE PARK AVE,42.2519,-71.1254,Hyde Park
222079253.0,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,0.0,2022-10-14 11:00:00,10.0,Friday,11.0,SUMNER ST,42.3648,-71.0304,East Boston
222079252.0,LARCENY THEFT OF BICYCLE,0.0,2022-10-13 12:00:00,10.0,Thursday,12.0,WASHINGTON ST,42.3287,-71.0856,Roxbury
222079251.0,AUTO THEFT - LEASED/RENTED VEHICLE,0.0,2022-10-09 21:00:00,10.0,Sunday,21.0,VINE ST,42.3766,-71.0559,Charlestown
222079248.0,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,0.0,2022-10-14 11:54:00,10.0,Friday,11.0,"BOWDOIN PARK & BOWDOIN ST
DORCHESTER  MA 02125
UNI",42.3059,-71.0674,Dorchester
222079247.0,M/V - LEAVING SCENE - PROPERTY DAMAGE,0.0,2022-10-14 11:15:00,10.0,Friday,11.0,HARRISON AVE,42.3395,-71.0694,South End
222079246.0,M/V ACCIDENT - OTHER,0.0,2022-10-14 07:28:00,10.0,Friday,7.0,WASHINGTON ST,42.3287,-71.0856,Roxbury
222079244.0,BREAKING AND ENTERING (B&E) MOTOR VEHICLE (NO PROPERTY STOLEN),0.0,2022-10-14 12:14:00,10.0,Friday,12.0,WASHINGTON ST,42.3491,-71.1505,Brighton
222079243.0,SICK ASSIST,0.0,2022-10-14 10:53:00,10.0,Friday,10.0,WASHINGTON ST,42.2833,-71.0714,Dorchester
222079241.0,MISSING PERSON - LOCATED,0.0,2022-10-14 10:53:00,10.0,Friday,10.0,BOYLSTON ST,42.3523,-71.0637,Downtown Boston
222079240.0,LARCENY THEFT FROM BUILDING,0.0,2022-10-14 09:00:00,10.0,Friday,9.0,W BROADWAY,42.3413,-71.0547,South Boston
222079237.0,PROPERTY - LOST/ MISSING,0.0,2022-10-07 22:00:00,10.0,Friday,22.0,NEW SUDBURY ST,42.3618,-71.0598,No Details
222079236.0,INVESTIGATE PERSON,0.0,2022-10-14 11:08:00,10.0,Friday,11.0,MAVERICK ST,42.3691,-71.0366,East Boston
222079235.0,INVESTIGATE PERSON,0.0,2022-10-14 11:00:00,10.0,Friday,11.0,LEXINGTON ST,42.3799,-71.0317,East Boston
222079234.0,INVESTIGATE PERSON,0.0,2022-10-14 11:23:00,10.0,Friday,11.0,MURDOCK ST,42.3534,-71.1461,Brighton
222079233.0,INVESTIGATE PERSON,0.0,2022-10-14 10:41:00,10.0,Friday,10.0,MAXWELL ST,42.2816,-71.0809,Mattapan
222079232.0,SICK/INJURED/MEDICAL - PERSON,0.0,2022-10-14 10:26:00,10.0,Friday,10.0,SPRING HILL RD,42.2522,-71.1118,Hyde Park
222079230.0,TOWED MOTOR VEHICLE,0.0,2022-10-14 10:38:00,10.0,Friday,10.0,WILLIAM F MCCLELLAN HWY,42.3878,-71.0177,East Boston
222079229.0,TOWED MOTOR VEHICLE,0.0,2022-10-14 09:58:00,10.0,Friday,9.0,NEPONSET AVE,42.2951,-71.0533,Dorchester
222079228.0,INVESTIGATE PERSON,0.0,2022-10-14 11:15:00,10.0,Friday,11.0,HARRISON AVE,42.3395,-71.0694,South End
222079224.0,M/V ACCIDENT - PERSONAL INJURY,0.0,2022-10-14 08:52:00,10.0,Friday,8.0,WASHINGTON ST,42.3014,-71.0768,Dorchester
222079223.0,LARCENY SHOPLIFTING,0.0,2022-10-14 10:15:00,10.0,Friday,10.0,BOYLSTON ST,42.351,-71.0741,Back Bay
222079222.0,TOWED MOTOR VEHICLE,0.0,2022-10-14 09:43:00,10.0,Friday,9.0,KING ST,42.2927,-71.0589,Dorchester
222079221.0,FRAUD - FALSE PRETENSE / SCHEME,0.0,2022-09-30 00:00:00,9.0,Friday,0.0,HARRISON AVE,42.3395,-71.0694,South End
222079220.0,TOWED MOTOR VEHICLE,0.0,2022-10-14 10:22:00,10.0,Friday,10.0,"SAVIN ST & BLUE HILL AVE
ROXBURY  MA 02119
UNITED ",42.3152,-71.0785,Roxbury
222079219.0,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),0.0,2022-10-14 09:52:00,10.0,Friday,9.0,MAPLE ST,42.3098,-71.085,Roxbury
222079218.0,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,0.0,2022-10-14 09:30:00,10.0,Friday,9.0,SUMMER ST,42.3539,-71.0583,Downtown Boston
222079216.0,INVESTIGATE PROPERTY,0.0,2022-10-14 09:31:00,10.0,Friday,9.0,DARTMOUTH ST,42.3476,-71.0761,South End
222079215.0,INVESTIGATE PROPERTY,0.0,2022-10-14 10:18:00,10.0,Friday,10.0,MARYKNOLL ST,42.2761,-71.0781,Mattapan
222079214.0,DEATH INVESTIGATION,0.0,2022-10-14 09:15:00,10.0,Friday,9.0,COMMONWEALTH AVE,42.349,-71.1386,Allston
222079213.0,M/V - LEAVING SCENE - PERSONAL INJURY,0.0,2022-10-14 09:13:00,10.0,Friday,9.0,"ARLINGTON ST & NEWBURY ST
BOSTON  MA 02116
UNITED ",42.3526,-71.0711,Back Bay
222079212.0,LARCENY ALL OTHERS,0.0,2022-09-27 12:00:00,9.0,Tuesday,12.0,CENTRE ST,42.2871,-71.1482,Roxbury
222079211.0,AUTO THEFT,0.0,2022-10-12 21:00:00,10.0,Wednesday,21.0,W BROADWAY,42.3413,-71.0547,South Boston
222079210.0,INVESTIGATE PERSON,0.0,2022-10-10 22:00:00,10.0,Monday,22.0,S HUNTINGTON AVE,42.3264,-71.1115,Jamaica Plain
222079209.0,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,0.0,2022-10-14 08:00:00,10.0,Friday,8.0,BICKFORD ST,42.3248,-71.1016,Jamaica Plain
222079208.0,AUTO THEFT,0.0,2022-10-14 09:40:00,10.0,Friday,9.0,HARRISON AVE,42.3395,-71.0694,South End
222079207.0,M/V ACCIDENT - PERSONAL INJURY,0.0,2022-10-14 09:23:00,10.0,Friday,9.0,"BELLVISTA RD & WOODSTOCK AVE
BRIGHTON  MA 02135
UN",42.3461,-71.1373,Brighton
222079206.0,LARCENY THEFT OF MV PARTS & ACCESSORIES,0.0,2022-04-10 00:00:00,4.0,Sunday,0.0,GIBSON ST,42.2976,-71.0597,Dorchester
222079205.0,VAL - VIOLATION OF AUTO LAW,0.0,2022-10-11 13:16:00,10.0,Tuesday,13.0,SHAWMUT AVE,42.3481,-71.0656,No Details
222079204.0,VANDALISM,0.0,2022-10-09 22:00:00,10.0,Sunday,22.0,PARIS ST,42.3708,-71.0393,East Boston
222079203.0,LARCENY ALL OTHERS,0.0,2022-10-08 00:00:00,10.0,Saturday,0.0,PARIS ST,42.3708,-71.0393,East Boston
222079119.0,LARCENY PICK-POCKET,0.0,2022-10-13 17:45:00,10.0,Thursday,17.0,BOYLSTON ST,42.349,-71.0813,Back Bay
222079202.0,MISSING PERSON - NOT REPORTED - LOCATED,0.0,2022-10-14 07:30:00,10.0,Friday,7.0,MASSACHUSETTS AVE,42.3444,-71.0863,Fenway/Kenmore
222079201.0,LARCENY THEFT FROM MV - NON-ACCESSORY,0.0,2022-10-12 00:00:00,10.0,Wednesday,0.0,HARRISON AVE,42.3395,-71.0694,South End
222079200.0,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,0.0,2022-10-14 08:41:00,10.0,Friday,8.0,"COLUMBUS AVE & HEATH ST
ROXBURY  MA 02119
UNITED S",42.3249,-71.0984,Roxbury
222079199.0,FRAUD - CREDIT CARD / ATM FRAUD,0.0,2022-10-14 06:48:00,10.0,Friday,6.0,TREMONT ST,42.3508,-71.065,No Details
222079197.0,FRAUD - FALSE PRETENSE / SCHEME,0.0,2022-10-01 12:00:00,10.0,Saturday,12.0,CENTRE ST,42.2871,-71.1482,Roxbury
222079195.0,SICK ASSIST,0.0,2022-10-14 07:33:00,10.0,Friday,7.0,COLUMBIA RD,42.3078,-71.0755,Roxbury
222079194.0,PROPERTY - LOST/ MISSING,0.0,2022-10-14 07:45:00,10.0,Friday,7.0,WASHINGTON ST,42.3287,-71.0856,Roxbury
222079189.0,INVESTIGATE PERSON,0.0,2022-10-14 03:12:00,10.0,Friday,3.0,CONGRESS ST,42.3492,-71.0445,South Boston
222079188.0,SICK/INJURED/MEDICAL - PERSON,0.0,2022-10-14 02:38:00,10.0,Friday,2.0,FANEUIL ST,42.351,-71.1685,Brighton
222079187.0,VANDALISM,0.0,2022-10-14 03:21:00,10.0,Friday,3.0,ASTORIA ST,42.2802,-71.0869,Mattapan
222079186.0,M/V - LEAVING SCENE - PROPERTY DAMAGE,0.0,2022-10-14 02:18:00,10.0,Friday,2.0,BOYLSTON ST,42.3525,-71.0664,Beacon Hill
222079183.0,INVESTIGATE PROPERTY,0.0,2022-10-14 02:37:00,10.0,Friday,2.0,ROSA ST,42.2622,-71.1125,Hyde Park
222079178.0,SICK ASSIST,0.0,2022-10-14 00:59:00,10.0,Friday,0.0,ATLANTIC AVE,42.3538,-71.0532,Downtown Boston
222079176.0,INVESTIGATE PERSON,0.0,2022-10-14 00:04:00,10.0,Friday,0.0,SCHOOL ST,42.314,-71.0986,Roxbury
222079174.0,M/V ACCIDENT - OTHER CITY VEHICLE,0.0,2022-10-14 01:20:00,10.0,Friday,1.0,MONSIGNOR DENNIS F. O'CALLAGHA WAY & HENRY STERLIN,42.3263,-71.0551,South Boston
222079173.0,INVESTIGATE PERSON,0.0,2022-10-14 00:00:00,10.0,Friday,0.0,WALNUT AVE,42.3188,-71.0907,Roxbury
222079172.0,SICK ASSIST,0.0,2022-10-14 00:50:00,10.0,Friday,0.0,COMMONWEALTH AVE,42.349,-71.1386,Allston
222079171.0,LARCENY THEFT FROM MV - NON-ACCESSORY,0.0,2022-10-14 00:52:00,10.0,Friday,0.0,STUART ST,42.351,-71.0665,No Details
222079166.0,INVESTIGATE PERSON,0.0,2022-10-13 22:10:00,10.0,Thursday,22.0,WASHINGTON ST,42.2798,-71.1352,Roslindale
222079165.0,INVESTIGATE PROPERTY,1.0,2022-10-14 00:00:00,10.0,Friday,0.0,"DUDLEY ST & MONADNOCK ST
BOSTON  MA 02125
UNITED S",42.318,-71.0673,Dorchester
222079164.0,LARCENY THEFT FROM BUILDING,0.0,2022-10-12 22:20:00,10.0,Wednesday,22.0,WASHINGTON ST,42.3491,-71.1505,Brighton
222079163.0,SICK ASSIST,0.0,2022-10-13 00:00:00,10.0,Thursday,0.0,MONADNOCK ST,42.3163,-71.0688,Dorchester
222079162.0,M/V ACCIDENT - PERSONAL INJURY,0.0,2022-10-13 22:38:00,10.0,Thursday,22.0,"MELNEA CASS BLVD & SHAWMUT AVE
ROXBURY  MA 02119
U",42.3337,-71.0826,Roxbury
222079160.0,INVESTIGATE PERSON,0.0,2022-10-13 22:31:00,10.0,Thursday,22.0,STUART ST,42.3509,-71.064,No Details
222079159.0,VERBAL DISPUTE,0.0,2022-10-13 22:35:00,10.0,Thursday,22.0,CHELSEA ST,42.3715,-71.0613,Charlestown
222079158.0,LARCENY PICK-POCKET,0.0,2022-10-10 20:30:00,10.0,Monday,20.0,NORTON ST,42.3063,-71.0686,Dorchester
222079157.0,M/V - LEAVING SCENE - PROPERTY DAMAGE,0.0,2022-10-13 22:59:00,10.0,Thursday,22.0,"DORSET ST & BOSTON ST
BOSTON  MA 02125
UNITED STAT",42.3242,-71.0598,Dorchester
222079156.0,ASSAULT - AGGRAVATED,0.0,2022-10-07 22:00:00,10.0,Friday,22.0,HARRISON AVE,42.3395,-71.0694,South End
222079154.0,INVESTIGATE PROPERTY,0.0,2022-10-13 22:00:00,10.0,Thursday,22.0,NORTHAMPTON ST,42.3346,-71.076,South End
222079153.0,INVESTIGATE PERSON,0.0,2022-10-13 22:02:00,10.0,Thursday,22.0,GEORGETOWNE DR,42.2594,-71.148,Roxbury
222079152.0,INVESTIGATE PERSON,0.0,2022-10-13 00:00:00,10.0,Thursday,0.0,RUSKINDALE RD,42.2664,-71.1037,Hyde Park
222079150.0,INVESTIGATE PERSON,0.0,2022-10-13 22:03:00,10.0,Thursday,22.0,FOREST HILLS ST,42.3081,-71.1025,Jamaica Plain
222079149.0,INVESTIGATE PERSON,0.0,2022-10-13 22:17:00,10.0,Thursday,22.0,KIRKWOOD RD,42.3413,-71.1575,Brighton
222079148.0,LARCENY THEFT FROM BUILDING,0.0,2022-10-13 21:40:00,10.0,Thursday,21.0,RIVER ST,42.2713,-71.0744,Mattapan
222079147.0,LICENSE PREMISE VIOLATION,0.0,2022-10-13 22:16:00,10.0,Thursday,22.0,WASHINGTON ST,42.3504,-71.1664,Brighton
222079144.0,INVESTIGATE PROPERTY,0.0,2022-10-13 21:48:00,10.0,Thursday,21.0,K ST,42.3395,-71.0375,South Boston
222079142.0,M/V - LEAVING SCENE - PROPERTY DAMAGE,0.0,2022-10-13 08:58:00,10.0,Thursday,8.0,VINE ST,42.3766,-71.0559,Charlestown
222079141.0,INVESTIGATE PERSON,0.0,2022-10-13 21:21:00,10.0,Thursday,21.0,NORTON ST,42.2437,-71.1381,Hyde Park
222079140.0,INVESTIGATE PROPERTY,0.0,2022-10-13 21:14:00,10.0,Thursday,21.0,HYDE PARK AVE,42.2426,-71.1304,Hyde Park
222079139.0,M/V - LEAVING SCENE - PROPERTY DAMAGE,0.0,2022-10-13 20:50:00,10.0,Thursday,20.0,NEW SUDBURY ST,42.3618,-71.0598,No Details
222079138.0,LARCENY THEFT OF BICYCLE,0.0,2022-10-13 21:00:00,10.0,Thursday,21.0,WASHINGTON ST,42.3568,-71.0589,Downtown Boston
222079137.0,VANDALISM,0.0,2022-10-13 21:05:00,10.0,Thursday,21.0,COLONEL MICHAEL J. MCDONOUGH WAY,42.3279,-71.0531,South Boston
222079132.0,BURGLARY - RESIDENTIAL,0.0,2022-10-12 09:00:00,10.0,Wednesday,9.0,COLUMBIA RD,42.3203,-71.0613,Dorchester
222079129.0,M/V ACCIDENT - PERSONAL INJURY,0.0,2022-10-13 19:01:00,10.0,Thursday,19.0,WARREN ST,42.323,-71.0823,Roxbury
222079128.0,SICK ASSIST,0.0,2022-10-13 20:19:00,10.0,Thursday,20.0,JAMES O'NEILL ST,42.3304,-71.0518,South Boston
222079084.0,M/V ACCIDENT - PROPERTY DAMAGE,0.0,2022-10-13 17:00:00,10.0,Thursday,17.0,ANNUNCIATION RD,42.3351,-71.0932,Mission Hill
222079083.0,MISSING PERSON - NOT REPORTED - LOCATED,0.0,2022-10-13 17:04:00,10.0,Thursday,17.0,SARATOGA ST,42.3821,-71.0217,East Boston
222079082.0,SICK ASSIST,0.0,2022-10-13 16:24:00,10.0,Thursday,16.0,BENNINGTON ST,42.3764,-71.0347,East Boston
222079081.0,MISSING PERSON,0.0,2022-10-13 17:46:00,10.0,Thursday,17.0,STANWOOD ST,42.3087,-71.0793,Roxbury
222079080.0,ASSAULT - AGGRAVATED,0.0,2022-10-13 17:00:00,10.0,Thursday,17.0,WASHINGTON ST,42.3491,-71.1505,Brighton
222079078.0,ARSON,0.0,2022-10-06 01:25:00,10.0,Thursday,1.0,W SECOND ST,42.3387,-71.047,South Boston
222079077.0,EMBEZZLEMENT,0.0,2022-10-13 17:13:00,10.0,Thursday,17.0,AMERICAN LEGION HWY,42.2845,-71.1118,Roslindale
222079125.0,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,0.0,2022-10-13 20:49:00,10.0,Thursday,20.0,WARREN ST,42.329,-71.0834,Roxbury
222079124.0,DEATH INVESTIGATION,0.0,2022-10-13 20:05:00,10.0,Thursday,20.0,SHATTUCK ST,42.336,-71.1057,Fenway/Kenmore
222079123.0,INVESTIGATE PERSON,0.0,2022-10-13 20:21:00,10.0,Thursday,20.0,ERNST ST,42.3183,-71.0993,Roxbury
222079122.0,SICK ASSIST,0.0,2022-10-13 20:04:00,10.0,Thursday,20.0,"ARLINGTON ST & BOYLSTON ST
BOSTON  MA 02116
UNITED",42.3519,-71.0707,Back Bay
222079121.0,MISSING PERSON,0.0,2022-10-13 18:35:00,10.0,Thursday,18.0,ADAMS ST,42.2885,-71.0555,Dorchester
222079120.0,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,0.0,2022-10-13 20:11:00,10.0,Thursday,20.0,SOUTHAMPTON ST,42.3315,-71.0672,Dorchester
222079118.0,LARCENY SHOPLIFTING,0.0,2022-10-13 18:40:00,10.0,Thursday,18.0,MARKET ST,42.3558,-71.1493,Brighton
222079117.0,SICK ASSIST - DRUG RELATED ILLNESS,0.0,2022-10-13 19:45:00,10.0,Thursday,19.0,LEYDEN ST,42.3886,-71.0025,East Boston
222079116.0,M/V ACCIDENT - PROPERTY DAMAGE,0.0,2022-10-13 19:15:00,10.0,Thursday,19.0,"ELM HILL AVE & SEAVER ST
ROXBURY  MA 02121
UNITED ",42.3076,-71.089,Roxbury
222079115.0,MISSING PERSON - NOT REPORTED - LOCATED,0.0,2022-10-13 17:55:00,10.0,Thursday,17.0,CRESCENT AVE,42.3189,-71.0535,Dorchester
222079114.0,SICK/INJURED/MEDICAL - PERSON,0.0,2022-10-13 18:54:00,10.0,Thursday,18.0,COURTNEY RD,42.2952,-71.1486,Roxbury
222079111.0,INVESTIGATE PERSON,0.0,2022-10-13 18:41:00,10.0,Thursday,18.0,ARLINGTON ST,42.3527,-71.1567,Brighton
222079110.0,LARCENY ALL OTHERS,0.0,2022-10-13 17:17:00,10.0,Thursday,17.0,TREMONT ST,42.3333,-71.1023,Mission Hill
222079109.0,SICK ASSIST,0.0,2022-10-13 17:34:00,10.0,Thursday,17.0,STANIFORD ST,42.3617,-71.0638,West End
222079108.0,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",0.0,2022-10-13 17:46:00,10.0,Thursday,17.0,CUMMINS HWY,42.2842,-71.1248,Roslindale
222079107.0,INVESTIGATE PROPERTY,0.0,2022-10-13 19:03:00,10.0,Thursday,19.0,W TREMLETT ST,42.2944,-71.0731,Dorchester
222079106.0,M/V ACCIDENT - OTHER,0.0,2022-10-13 18:21:00,10.0,Thursday,18.0,HANOVER ST,42.3634,-71.0549,North End
222079105.0,INVESTIGATE PROPERTY,0.0,2022-10-13 18:47:00,10.0,Thursday,18.0,TURNER ST,42.3516,-71.162,Brighton
222079103.0,SICK ASSIST,0.0,2022-10-13 13:00:00,10.0,Thursday,13.0,SAINT ALPHONSUS ST,42.3336,-71.1009,Mission Hill
222079101.0,SICK ASSIST,0.0,2022-10-13 18:35:00,10.0,Thursday,18.0,DONALD RD,42.291,-71.0901,Mattapan
222079099.0,INVESTIGATE PROPERTY,0.0,2022-10-13 01:30:00,10.0,Thursday,1.0,DORCHESTER AVE,42.3132,-71.0572,Dorchester
222079098.0,M/V ACCIDENT - POLICE VEHICLE,0.0,2022-10-13 18:52:00,10.0,Thursday,18.0,MAVERICK ST,42.3695,-71.0375,East Boston
222079096.0,TOWED MOTOR VEHICLE,0.0,2022-10-13 17:45:00,10.0,Thursday,17.0,SAINT ROSE ST,42.3046,-71.1155,Jamaica Plain
222079095.0,M/V - LEAVING SCENE - PROPERTY DAMAGE,0.0,2022-10-13 18:32:00,10.0,Thursday,18.0,"CENTRE ST & LORETTE ST
WEST ROXBURY  MA 02132
UNIT",42.2788,-71.1594,Roxbury
222079094.0,FRAUD - WIRE,0.0,2022-10-12 00:00:00,10.0,Wednesday,0.0,CENTRE ST,42.2871,-71.1482,Roxbury
222079093.0,ASSAULT - AGGRAVATED,0.0,2022-10-13 18:10:00,10.0,Thursday,18.0,CENTRE ST,42.3229,-71.1022,Jamaica Plain
222079092.0,VAL - VIOLATION OF AUTO LAW,0.0,2022-10-13 17:18:00,10.0,Thursday,17.0,POPLAR ST & HAUTEVALE ST,42.273,-71.1306,Hyde Park
222079091.0,M/V - LEAVING SCENE - PROPERTY DAMAGE,0.0,2022-10-05 10:30:00,10.0,Wednesday,10.0,CENTRE ST,42.2871,-71.1482,Roxbury
222079090.0,VANDALISM,0.0,2022-10-12 07:30:00,10.0,Wednesday,7.0,HUDSON ST,42.3487,-71.0609,No Details
222079089.0,BURGLARY - RESIDENTIAL,0.0,2022-10-13 17:47:00,10.0,Thursday,17.0,W SELDEN ST,42.2783,-71.0851,Mattapan
222079088.0,INVESTIGATE PERSON,0.0,2022-09-01 18:14:00,9.0,Thursday,18.0,COMMONWEALTH AVE,42.3517,-71.1199,Allston
222079087.0,INVESTIGATE PERSON,0.0,2022-10-13 17:14:00,10.0,Thursday,17.0,GLENWAY ST,42.2997,-71.0817,Roxbury
222079086.0,LARCENY ALL OTHERS,0.0,2022-10-13 18:09:00,10.0,Thursday,18.0,HUTCHINGS ST,42.3103,-71.0893,Roxbury
222079085.0,THREATS TO DO BODILY HARM,0.0,2022-10-13 18:00:00,10.0,Thursday,18.0,DUDLEY ST,42.3232,-71.0734,Roxbury
222078986.0,ASSAULT - SIMPLE,0.0,2022-10-13 12:29:00,10.0,Thursday,12.0,SOUTHAMPTON ST,42.3321,-71.0701,Dorchester
222078985.0,VERBAL DISPUTE,0.0,2022-10-13 12:51:00,10.0,Thursday,12.0,SAINT BOTOLPH ST,42.3456,-71.0799,Back Bay
222078982.0,M/V ACCIDENT - OTHER,0.0,2022-10-13 12:30:00,10.0,Thursday,12.0,COLUMBIA RD,42.3183,-71.0638,Dorchester
222078981.0,MISSING PERSON,0.0,2022-09-20 10:00:00,9.0,Tuesday,10.0,WASHINGTON ST,42.3287,-71.0856,Roxbury
222078980.0,PROPERTY - LOST/ MISSING,0.0,2022-10-12 21:00:00,10.0,Wednesday,21.0,FAWNDALE RD,42.2901,-71.1219,Roslindale
222078979.0,INVESTIGATE PERSON,0.0,2022-10-13 12:57:00,10.0,Thursday,12.0,BLUE HILL AVE,42.2692,-71.0938,Mattapan
222078976.0,SICK/INJURED/MEDICAL - PERSON,0.0,2022-10-13 12:44:00,10.0,Thursday,12.0,MASSACHUSETTS AVE,42.3334,-71.0731,South End
222078975.0,SICK ASSIST - DRUG RELATED ILLNESS,0.0,2022-10-13 12:32:00,10.0,Thursday,12.0,MASSACHUSETTS AVE,42.3331,-71.0728,South End
222078974.0,VERBAL DISPUTE,0.0,2022-10-13 11:12:00,10.0,Thursday,11.0,WASHINGTON ST,42.3423,-71.1402,Brighton
222078969.0,MISSING PERSON - LOCATED,0.0,2022-10-09 08:00:00,10.0,Sunday,8.0,WASHINGTON ST,42.3287,-71.0856,Roxbury
222078968.0,FRAUD - FALSE PRETENSE / SCHEME,0.0,2022-09-08 13:50:00,9.0,Thursday,13.0,GIBSON ST,42.2976,-71.0597,Dorchester
222078967.0,PROPERTY - FOUND,0.0,2022-10-13 00:00:00,10.0,Thursday,0.0,GIBSON ST,42.2976,-71.0597,Dorchester
222078966.0,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,0.0,2022-10-13 11:49:00,10.0,Thursday,11.0,WASHINGTON ST,42.3301,-71.0843,Roxbury
222078964.0,PROPERTY - LOST/ MISSING,0.0,2022-10-13 12:02:00,10.0,Thursday,12.0,HARRISON AVE,42.3395,-71.0694,South End
222078963.0,PROPERTY - LOST/ MISSING,0.0,2022-10-13 12:05:00,10.0,Thursday,12.0,GIBSON ST,42.2976,-71.0597,Dorchester
222078962.0,M/V ACCIDENT - OTHER,0.0,2022-10-13 10:30:00,10.0,Thursday,10.0,HOOKER ST,42.3591,-71.1264,Allston
222078961.0,ROBBERY,0.0,2022-10-11 22:00:00,10.0,Tuesday,22.0,DADE ST,42.3323,-71.0828,Roxbury
222078959.0,AUTO THEFT,0.0,2022-10-13 05:45:00,10.0,Thursday,5.0,WASHINGTON ST,42.3287,-71.0856,Roxbury
222078956.0,VAL - VIOLATION OF AUTO LAW,0.0,2022-10-12 18:39:00,10.0,Wednesday,18.0,TREMONT ST,42.3338,-71.1038,Mission Hill
222078953.0,VANDALISM,0.0,2022-10-09 14:00:00,10.0,Sunday,14.0,WASHINGTON ST,42.3491,-71.1505,Brighton
222078952.0,INVESTIGATE PROPERTY,0.0,2022-10-13 00:00:00,10.0,Thursday,0.0,CEYLON ST,42.3125,-71.0716,Roxbury
222078950.0,M/V - LEAVING SCENE - PROPERTY DAMAGE,0.0,2022-10-13 10:35:00,10.0,Thursday,10.0,NORTHERN AVE,42.3524,-71.0446,South Boston
222078949.0,M/V - LEAVING SCENE - PROPERTY DAMAGE,0.0,2022-10-12 19:00:00,10.0,Wednesday,19.0,WASHINGTON ST,42.3491,-71.1505,Brighton
222078947.0,INVESTIGATE PERSON,0.0,2022-09-11 00:00:00,9.0,Sunday,0.0,GIBSON ST,42.2976,-71.0597,Dorchester
222078946.0,ROBBERY,0.0,2022-10-13 01:00:00,10.0,Thursday,1.0,WASHINGTON ST,42.3304,-71.0837,Roxbury
222078945.0,VAL - OPERATING AFTER REV/SUSP.,0.0,2022-10-13 10:58:00,10.0,Thursday,10.0,"DUDLEY ST & HAMPDEN ST
ROXBURY  MA 02119
UNITED ST",42.3261,-71.0753,Roxbury
222078944.0,INVESTIGATE PERSON,0.0,2022-10-13 10:20:00,10.0,Thursday,10.0,COMMONWEALTH AVE,42.3503,-71.1304,Allston
222078943.0,PROPERTY - LOST/ MISSING,0.0,2022-10-13 10:21:00,10.0,Thursday,10.0,WASHINGTON ST,42.3565,-71.0593,Downtown Boston
222078941.0,INVESTIGATE PERSON,0.0,2022-10-11 15:00:00,10.0,Tuesday,15.0,COMMERCIAL ST,42.3676,-71.0576,North End
222078940.0,INVESTIGATE PERSON,0.0,2022-10-13 10:59:00,10.0,Thursday,10.0,HARRISON AVE,42.3395,-71.0694,South End
222078938.0,INVESTIGATE PERSON,0.0,2022-10-09 11:00:00,10.0,Sunday,11.0,WASHINGTON ST,42.3287,-71.0856,Roxbury
222078937.0,THREATS TO DO BODILY HARM,0.0,2022-10-13 09:24:00,10.0,Thursday,9.0,ARLINGTON ST,42.3525,-71.071,Back Bay
